,Unnamed: 0,image,local_image,title,description,main_category,pred_description,bleu,rouge1,rougeL,textsim,llm_judge
1538,1538,https://m.media-amazon.com/images/I/71D4w5cnzpL._AC_SL1500_.jpg,./images/0067893.jpg,"Kawacute 25PCS Cartoons Party Favors Gel Pen, Different 5 Style Themed Pens Cute Gifts for Kids Decorations, Themed Party Supplies Stuffers and School Office Supplies Birthday Gift","Kawacute 25PCS Cartoons Party Favors Gel Pen, Different 5 Style Themed Pens Cute Gifts for Kids Decorations, Themed Party Supplies Stuffers and School Office Supplies Birthday Gift
WHY CHOOSE OUR GAME PENS?
Rich color blue gel ink and high-quality ball roller pen tips ensure smooth and enjoyable writing experience. 7 inches in length, ideal size that offers comfortable grip and is easy to store in any pencil case and pen container. Perfect for office, classroom, school. Ideal writing tool for journaling, homework, note taking, drawing, doodling and more. Game design in 5 colors, a total of 25 pcs gel pen. Great gift for using as classroom rewards, party gifts, goodie bag fillings, pinata stuffers and more.
They will bring an unforgettable party to you and your family, boys and girls will love this favor.",Office Products,"These colorful, character-themed pens are perfect for adding a fun touch to daily office tasks or creative projects. Designed with smooth writing tips and durable barrels, they’re ideal for note-taking, journaling, or decorating stationery with personality. The vibrant colors and playful designs make them great for teams, classrooms, or anyone who loves to bring a smile to their workspace.",0.0016783287350496448,0.2842639593908629,0.18274111675126903,0.575035035610199,3
1539,1539,https://m.media-amazon.com/images/I/719ftm1LOUL._AC_SL1500_.jpg,./images/0068043.jpg,Fuutreo 200 Sheets Photo Paper Glossy 2 x 3 Inch 200gsm for Printer Picture White Photographic Photo Paper for Picture Printer Inkjet,"Features:  Suitable DIY supplies: You can print the patterns you designed on our glossy paper for laser printer, making your own postcards, invitations and so on, suitable for DIY and handcrafting lovers.  Create decorations: This laser printer photo paper is reliable to use, and you can stick the paper to other places, such as walls, doors, windows and more, suitable for both indoor and outdoor use.  Specifications: Main material: 200 GSM paper Color: white Size: about 2 x 3 inches  Package includes: 200 x Photo paper  Notes: Manual measurement, please allow slight errors on size. The color may exist a slight difference due to different screen displays.",Office Products,"These crisp, white index cards are perfect for jotting down notes, organizing tasks, or sketching ideas with clean, uncluttered surfaces. Ideal for students, professionals, or creative thinkers, they’re made for durability and easy writing, with a smooth texture that accepts ink or pencil effortlessly.",0.0015648348418759643,0.09210526315789473,0.06578947368421052,0.4417835474014282,2
1540,1540,https://m.media-amazon.com/images/I/81zqV9YnyOL._AC_SL1500_.jpg,./images/0065560.jpg,EMT/First Responders Vital Statistics Notebook – 6” x 3.75” Medical Notebook for Vital Signs and Additional Patient Information – 840 Sheets (12 Pack),"The EMT/EMS First Responders Vital Statistics Notebook from Portage is an essential tool for all First Responders. The pocket notebook allows you to record all key facts about a patient in a clear and concise manner allowing you to hand it off to the appropriate healthcare worker. The notebooks have extra thick covers to allow you to take notes while standing. There are 12 notebooks per bundle. Portage Notebooks has been making notebooks for over 50 years, and is the trusted name in professional notebooks.",Office Products,"This durable spiral-bound notebook is designed for professionals who need to jot down vital statistics or detailed notes with ease. Its sturdy construction and clean layout make it ideal for fieldwork, data entry, or any task requiring quick, organized record-keeping. Perfect for offices, labs, or on-the-go use, it holds 70 sheets of smooth, reliable paper for consistent writing.",0.0033238203017619964,0.1891891891891892,0.1081081081081081,0.5222580432891846,2
1541,1541,https://m.media-amazon.com/images/I/71MYR6ZD5mL._AC_SL1500_.jpg,./images/0067182.jpg,"Fuutreo 30 Pcs Inkless Pencil Everlasting Reusable Pencil with 30 Nibs Infinity Pencil with Eraser Eternal Aesthetic Inkless Pencil for Writing Drawing Home Office School Students Kids, 10 Colors","Features: Each eternity pencil has a beautiful appearance, which will arouse writing and studying interests of the students and it can easily solve the trouble of frequent pencil sharpening affecting learning efficiency, helping children stay away from bad habits. The inkless pencil can be regarded as an useful tool for children, students, teachers, officers, carpenters, designers, artists and so on.  Specifications: Material: plastic, graphite Color: as pictures shown Size: approx. 6.5 inch/ 16.5 cm long  Package includes: 30 x Infinity pencils 30 x Replacement nibs  Notes: Please check the size and quantity before ordering. Small items are included, please keep them away from little kids. Poking risk may exist, please put away from little kids. Manual measurement, please allow slight errors on size. The color may exist a slight difference due to different screen displays.",Office Products,"These sleek, colorful stylus pens are perfect for digital note-taking and tablet use, featuring smooth, ergonomic designs that glide effortlessly across screens. Ideal for students, professionals, and creatives, they come with interchangeable tips for versatile writing and drawing tasks. The set includes multiple vibrant colors and a matching cap for easy storage and portability.",0.002390548118366499,0.1875,0.09375,0.4824245274066925,1
1542,1542,https://m.media-amazon.com/images/I/71P2sfKC-tL._AC_SL1500_.jpg,./images/0067192.jpg,Bucherry Thank You Gifts for Employee Appreciation Navy Blue Cards Envelopes May You Be Proud of The Work You Do (16 Sets),"Features: Widely applicable: You can use our navy blue thank you cards on various occasions, and their design is suitable for most people, which will give them good using experience. Considerate presents: If you have friends who need some stainless steel keyrings, you can give them ours, and you can give them to your kids as rewards. Specifications: Main material: stainless steel and paperColor: as shown in the pictureSize: card is approx. 3.9 x 5.9 inches/ 10 x 15 cm when folded, the diameter of circle is approx. 1.18 inches/ 3 cm, the size of square is approx. 2 x 1.1 inches/ 5 x 2.8 cmPackage includes: 16 x Thank you cards 16 x Envelopes 16 x Inspirational keychainsNotes: Manual measurement, please allow slight errors on size. The color may exist slight difference due to different screen displays. The words printed on the product are not as trademark or brands, just for decoration, our brand is Bucherry.",Office Products,"These elegant navy blue thank-you cards, paired with matching envelopes, are perfect for formal or professional acknowledgments. Each set includes a sleek, silver-toned keychain with an engraved message, ideal for gifting to clients, colleagues, or partners as a thoughtful token of appreciation. The combination offers a polished, personalized touch for any office or business setting.",0.0016455922259554566,0.136986301369863,0.10045662100456619,0.707156777381897,2
1543,1543,https://m.media-amazon.com/images/I/71arnsjC5WL._AC_SL1500_.jpg,./images/0054485.jpg,AED Sign 3D Projecting Location Inside AED Signs For Workplace or Wall,"The AED Sign is a 3D Projecting signage for aed Location or aed Inside sign compliance. These AED Signs For Workplace work excellent for Walls and have mounting holes. This aed sign is perfect to identify the location of your Automated External Defibrillator. Pair this aed sign with aed stickers , first aid , or arrow signs.",Office Products,"This durable, foldable sign clearly marks the location of an Automated External Defibrillator, featuring bold lettering and a universally recognized red heart with a lightning bolt symbol. Ideal for offices, schools, or public spaces, it ensures quick identification during emergencies. Its sturdy construction and high-contrast design make it easy to spot even in low-light conditions.",0.025334638370587116,0.25,0.17857142857142855,0.661268949508667,4
1544,1544,https://m.media-amazon.com/images/I/81IsypIapIL._AC_SL1500_.jpg,./images/0067358.jpg,60Pcs Bookmark Sleeves Bookmark Acrylic Blank Bookmark Sleeves with Tassels Blank Paper Bookmarks Blank Bookmarks to Decorate with Colorful Tassels for Craft DIY Projects Book Reading Accessories,"Product Specifications:
Product Name: Bookmark sleeves clear
Color: Transparent
Material: Acrylic
Function: Suitable for jewelry making, necklaces, earrings, key rings, clothing, combs, mobile phone decoration accessories or for jewelry, shoes, clothing labels, and bookmarks, or for DIY projects suitable for school and home.
Bookmark size: 4.7 × 1.2 × 0.039 inch/ 12 × 3.2 × 0.1 cm
Tassel Length: 14.5 cm
Package size: 7 × 3.1 × 1.18 inches/18 × 8 × 3 cm
Packing method: bag
Net Weight: 5.45oz/154.7g
Gross Weight: 5.45oz/154.7g
Packing list: 30Pcs blank bookmarks+ 30 Pcs purple/blue/pink/green/yellow tassels, 6 each, a total of 60Pcs",Office Products,"These colorful, delicate tassels are perfect for adding a festive or decorative touch to office supplies, such as bookmarks, gift tags, or stationery. Made from soft, durable thread, they come in a variety of pastel shades and are ideal for personalizing documents or enhancing the aesthetic of any workspace.",0.0023168865216841826,0.13924050632911394,0.08860759493670886,0.619316577911377,2
1545,1545,https://m.media-amazon.com/images/I/610qQkLghkL._AC_SL1500_.jpg,./images/0065588.jpg,10 Parks Chip Clips Bag Clips Magnetic Clips Chip Clip Chip Clips Bag Clips Food Clips Clips for Food Packages Chip Bag Clip (10pcs Green),Parks Chip Clips Bag Clips Magnetic Clips Chip Clip Chip Clips Bag Clips Food Clips Clips for Food Packages Chip Bag Clip,Office Products,"These sleek, ergonomic clip organizers feature a soft-touch finish in soothing pastel tones, perfect for keeping papers, notes, or small items neatly sorted on your desk. The durable, non-slip design ensures a secure hold while adding a touch of modern style to any office space. Ideal for both home and professional use, they’re a practical and aesthetically pleasing addition to your workspace.",0.002939806889647791,0.04597701149425288,0.04597701149425288,0.3883729577064514,1
1546,1546,https://m.media-amazon.com/images/I/71lzRX0D9NL._AC_SL1500_.jpg,./images/0067709.jpg,"Necronomicon Evil Dead Book Cover, 3D Latex Evil Dead Necronomicon Book Cover, Evil Dead Book of The Dead Necronomicon Book Covers for Cover Books, Cuttable Book Covers, Unfolded Size:14.96x7.87inch","Inspired by the movie images from Evil Dead and Evil Dead 2. We printed them on soft leather latex with an antique 3D stereoscopic finish for a devilish effect. Then hand painted and air brushed. This is a handmade item. Each book will be slightly different.
Specifications Product Name: Necronomicon Book Cover Material: Latex Size: about 14.96x7.87inch/38x20cm Weight: about 215g Packing: OPP bag  Packing list 1 x Necronomicon Evil Dead Book Cover",Office Products,"These textured, bronze-toned decorative panels feature intricate, skull-like designs that add a bold, artistic flair to any office space. Ideal for enhancing walls or as statement pieces, they combine rustic craftsmanship with modern aesthetic appeal. Perfect for creative teams or those seeking a unique touch to their workspace.",0.003281258129108223,0.064,0.047999999999999994,0.33594629168510437,1
1547,1547,https://m.media-amazon.com/images/I/61J5JjaeN7L._AC_SL1500_.jpg,./images/0066838.jpg,"3 Pack Fancy Cute ID Badge Holder, Nurse Retractable Badge Reel ID Card Holder with 360° Swivel Alligator Clip (Sunrise)",Unique pattern style designs make our badge reels stand out among all those products that look the same! Give your badge reels personality,Office Products,"These stylish retractable ID holders feature vibrant, nature-inspired artwork on their circular tops, perfect for adding a touch of creativity to your office or daily carry. Made with durable plastic and a secure clip mechanism, they’re ideal for holding keys, badges, or small essentials while keeping them easily accessible. Their compact design makes them practical for professionals who value both function and aesthetic appeal.",0.00284570245153172,0.08988764044943821,0.04494382022471911,0.40175214409828186,4
1548,1548,https://m.media-amazon.com/images/I/71xz7D9SbPL._AC_SL1500_.jpg,./images/0068346.jpg,"8 Pcs Leather Heart Bookmark Page Corner Handmade Book Mark Personalized Book Accessories for Reading Lover, Cute Bookmarks Gifts for Bookworm Women","“----------------- WELCOME TO OUR SHOP -----------------”
Package includes: 8 x Leather heart bookmark
Specifications:
Material: Leather
Size: 2.17*1.97 in / 5.5*5 cm
Color: Grey, green, brown, red, orange, pink, black, blue
Leather heart bookmark features:
Designed with fine stitching, not easy to loosen or wear.
Made of PU leather, handcrafted for softness and comfort.
The heart-shaped design and retro appearance create a quiet and gentle reading environment.
Help record your reading process, and mark your favorite chapters.
Can also as a decoration for your favorite books, making reading more interesting.
Suitable for sending to book lovers, students, readers, teachers, office workers, and so on.
Service Guarantee
Customer satisfaction is one of our top priorities, if you have any problems with our items or services, please feel free to contact us-100% satisfaction guarantee.",Office Products,"These charming heart-shaped bookmarks are perfect for keeping your pages neatly aligned, whether you're reading a novel or working on a project. Made from soft, durable material with a subtle stitched edge, they come in a variety of soothing colors to match any book or desk aesthetic. Ideal for both personal use and gifting, they add a touch of warmth to your reading or office routine.",0.003906760017291386,0.29411764705882354,0.12745098039215685,0.6739702224731445,2
1549,1549,https://m.media-amazon.com/images/I/71Mu+jvkTKL._AC_SL1500_.jpg,./images/0023572.jpg,"YKYENR Here Comes The Sun Baby Shower Invitation，25 Retro Sun Baby Shower Invites With Envelopes, Fill In Style Double-Sided Invitation Cards, Party Favors And Supplies-YQK-A01","Quantity: The package includes 25 invitations and 25 white envelopes. Dimensions: The invitations measure 4x6 inches. Materials: Invitations are printed on thick, sturdy paper, which is durable and also provides a smooth, comfortable writing experience. Workmanship: All the details are well presented, with bright colors and thoughtful fill-in designs that help you start a great party!​",Office Products,"These elegant baby shower invitations feature a warm sunburst design and a cheerful ""Here Comes the Son"" message, perfect for welcoming a new baby. The cards include space for date, time, and RSVP details, making them easy to customize for your celebration. Ideal for parents-to-be, they offer a thoughtful and stylish way to invite guests to honor the upcoming arrival.",0.005266039344377937,0.2352941176470588,0.1176470588235294,0.41921481490135193,2
1550,1550,https://m.media-amazon.com/images/I/61kqjgr2jOL._AC_SL1500_.jpg,./images/0015673.jpg,"2"" Canning Label Stickers 500pcs Sticker Labels for Mason Jars, Bottles, Lids, Canning Labels, Name Gift Labels, Candle Labels, with 6 Pattern Designs",Canning Labels,Office Products,"These elegant, round adhesive labels feature a soft blush background with delicate gold foil detailing, perfect for organizing files, labeling supplies, or personalizing office items. Ideal for both professional and creative use, they offer a subtle, sophisticated touch to any workspace.",0.0,0.046511627906976744,0.046511627906976744,0.4326587915420532,4
1551,1551,https://m.media-amazon.com/images/I/81cHo+20r1L._AC_SL1500_.jpg,./images/0068028.jpg,8 Pcs Cute Cat Paw Stationery Set Kawaii School Supplies Including Pencil Sharpener Retractable Eraser Correction Tape Sticky Notes Ruler Mini Scissors Utility Knife for Cat Lovers Students (White),"Feature:
Eraser adopts retractable design, press and hold the button to push up and down to use and store, very easy to use.
Double tips correction tape is multipurpose, one side is correction tape, which can be used to correct writing, other side is adhesive tape, can be used for pasting scrapbook decorations.
Pencil sharpener is equipped with a container to collect pencil shavings, you just take out the box where the pencil shavings are stored and empty the shavings. Reduces children's exposure to pencil dust and doesn't mess up the work surface.
Specifications:
Material: plastic and stainless steel
Size: as shown in pictures
Color: white
Notes:
Manual measurement, please allow slight errors on size.
The color may exist slight difference due to different screen displays.
This product contains small parts and sharp objects, and children should use it under adult supervision.
1OO% SATISFACTION:
If you have any questions, please feel free to contact us, we will solve your problem as soon as possible! Please believe in your choice, we won’t let you down!",Office Products,"This charming office set features adorable paw-print designs on a variety of essential tools, including a ruler, sticky notes, and a pen cutter, perfect for adding a playful touch to your workspace. The sleek, pastel-colored accessories are crafted for both functionality and fun, making them ideal for students, teachers, or anyone who loves cute stationery.",0.000679337753588844,0.11965811965811968,0.07692307692307693,0.3787032961845398,1
1552,1552,https://m.media-amazon.com/images/I/61fxKHdWySL._AC_SL1045_.jpg,./images/0040002.jpg,Origami Paper 400 Sheets 3.7 x 3.7 inch Sakura Style 4 Differents Color Single Side Easy Folding School Kids Teachers Traditional Patterns Square for Arts Crafts School Kids Projects (sakura),"Origami paper is simply for the ones who has love for Art and Craft. We have one goal here at Origami Craze, which is to bring the Art of Origami to the world.
These origami paper pattern designs., can make your handicraft more attractive.Origami is made of square shapes, and diagonal folds can be completely overlapped, in accordance with various traditional origami shapes, and you can use sky origami paper to fold all kinds of paper products, flowers etc.This is a great gift for people who like to do this kind of art form.For beginners or experienced people, practice origami.
Customer Service:
Feel free to contact us if there are any product problems.
We would try our best to provide you the best service",Office Products,"These elegant origami crane notepads feature vibrant, nature-inspired designs with cherry blossoms and soft gradients, perfect for adding a touch of artistry to your daily notes. Ideal for creative professionals or anyone who appreciates beautiful stationery, each pad combines functionality with aesthetic charm.",0.0012128729422245872,0.15204678362573099,0.10526315789473684,0.6217305660247803,1
1553,1553,https://m.media-amazon.com/images/I/61jPHmRUqNL._AC_SL1500_.jpg,./images/0068788.jpg,Retirement Gifts for Women Men 2023 Retirement Bookmark Gifts for Coworker Colleague Employee Work Bestie Appreciation Gifts for Retired Teacher Nurse Coach Going Away Leaving Gifts for Boss Leader,"There is a retirement gifts for women men, best retirement gifts for women, retired gifts for men, funny retirement gifts for men, retirement gifts for women 2023, mens retirement gifts, classy retirement gifts for women, retirement gifts for coworker, teacher retirement gifts for women, best retirement gifts.
Enjoy the next chapter.
The long journey of work is over, and it's time to see new beautiful scenery.
Retirement is a blank sheet of paper. It is a chance to redesign your life into something new and different.
Retirement is such a momentous event. After decades in the workforce, being able to relax and focus on passions other than work is a wonderful gift. If you know someone who is retiring, wish them a happy retirement. Sending them a small gift can be really meaningful to sharing colleagues' retirement wishes as they make a big transition to retirement life.
Whether your retiree is a colleague, friend, or family member, the perfect bookmark gift can be a good choice for you as you communicate your best wishes and good luck to your retiree. The short greetings on the bookmarks just save you the trouble of writing a long letter to express your thoughts. This beautiful bookmark serves both your expressive and practical purposes. The small bookmark also conveys our beautiful vision. The person who receives the gift sees the text on it while reading and can recall the time when you were separated. It is also beautiful, and what is left in the heart is warm, and this will remain forever. We will be happy if you and your friends are happy with the gift. What we want to do is just to satisfy you and make your life more enjoyable. We look forward to your review and visit again.",Office Products,"This elegant bookmark features a delicate floral design and a chain with a feather charm, perfect for marking your place in favorite books. The engraved message, “Happy Retirement — Enjoy the Next Chapter,” makes it a thoughtful gift for someone celebrating a new life phase. Its sleek, metallic finish adds a touch of sophistication to any office or home library.",0.000237301896841263,0.1792717086834734,0.0896358543417367,0.6308665871620178,4
1554,1554,https://m.media-amazon.com/images/I/61CoeHAhI2L._AC_UL1100_.jpg,./images/0084213.jpg,"Hide & Drink, Hipster Moustache Keychain Holder Handmade from Full Grain Leather","Add some flair and style to your boring keys with this handcrafted, Full Grain Leather Hipster Moustache Keyring Fob by Hide & Drink.
The fun and unique moustache fob is great for livening up any set of keys with a personalized touch.The Hip & Cool Moustache Keyring Fob will make a great gift for your loved ones, friends and family, or anyone that loves the hipster scene and moustaches. Over time and with use, the leather will attain a unique patina and gracefully aging.All Hide & Drink leather products are handmade from rustic, durable, Full Grain Leather. Our Full Grain Leather comes from the top layer of the hide, and has all the natural full grain characteristics of the hide...hence the name. It's the best leather you can buy and the only leather that we use.The flesh side of the soft leather is first stained with natural drab tone and finished with our proprietary beeswax conditioner. Our unique treatment helps the leather to retain its shape without the aid of synthetic stabilizers, offering a natural and durable look.
Product Features
Made with sturdy Full Grain Leather, the Hipster Moustache Keyring Fob is hand stitched to ensure a long lasting addition to your keys
Made with sturdy Full Grain Leather, the Hipster Moustache Keyring Fob is hand stitched to ensure a long lasting addition to your keys
Fun, unique, moustache design that makes a great gift for friends and family
Fun, unique, moustache design that makes a great gift for friends and family
Lightweight and durable, this keyring will last a lifetimeHide & Drink is a vertically integrated community-driven brand dedicated to support the local community in La Antigua, Guatemala. Our product is designed, sourced, and manufactured by local artisans for the benefit of local residents. Our wages are fair and we emphasize for-profit development through entrepreneurial education. In addition to creating jobs through the manufacturing and sale of our products, we contribute 5% of our Gross Profits to outstanding non-profit organizations in Guatemala.
Lightweight and durable, this keyring will last a lifetime
Hide & Drink
is a vertically integrated community-driven brand dedicated to support the local community in La Antigua, Guatemala. Our product is designed, sourced, and manufactured by local artisans for the benefit of local residents. Our wages are fair and we emphasize for-profit development through entrepreneurial education. In addition to creating jobs through the manufacturing and sale of our products, we contribute 5% of our Gross Profits to outstanding non-profit organizations in Guatemala.",Office Products,"This charming mustache-shaped keychain is crafted from durable, tan leather and features a sturdy metal ring to hold your keys securely. Perfect for adding a playful touch to your office or daily routine, it’s both functional and stylish.",1.0128382998588783e-06,0.09544468546637745,0.06941431670281996,0.5197620987892151,2
1555,1555,https://m.media-amazon.com/images/I/61gaR0MtyWL._AC_SL1000_.jpg,./images/0065687.jpg,"Premium Label Supply White Sticker Round Labels – 1"" Circle – Laser/Inkjet Compatible – (63 Labels/Sheet), 25 Sheets – 1,575 Total Adhesive Labels","Premium Label Supply 1"" Circles - 25 Sheets, 1575 Labels.",Office Products,"These circular labels are perfect for organizing and labeling items around your office, featuring a clean, uniform design that fits neatly on 8.5” x 11” sheets with 63 labels per sheet. Ideal for use with laser and inkjet printers, they’re made in the USA for durability and consistent quality.",0.0,0.1,0.1,0.6895542144775391,2
1556,1556,https://m.media-amazon.com/images/I/61PWyaMbr0L._AC_SL1500_.jpg,./images/0067598.jpg,"Spiral Binding Machine -Electric Coil Inserter - Binding Machine Spiral Coil Binder, 15 Sheets Punch Capacity, 100pcs 5/16'' Plastic Coil Binding Spines & Plier. Perfect for Letter Size / A4 / A5.","Anyone who regularly has to tie documents together in a professional and organised manner should have a spiral binding machine. This device is ideal for producing booklets, presentations, reports, and other documents that call for a clean and professional design, whether you're a student, a teacher, or a business expert.
STRONG AND DURABLE DESIGN:
With the help of this book binding machine's strong and robust construction, you can easily bind up to 450 pages. The device has a strong punching mechanism that can quickly finish your tasks since it can punch up to 15 sheets of paper at once.
ADOPTABLE MARGINS:
This spiral binding machine gives you complete control over the placement and positioning of your punched holes, ensuring that your pages are precisely aligned and spaced. It has adjustable side margin and depth margin. Additionally, the machine includes a removable trash tray that makes it simple to get rid of any unwanted paper scraps.
EASY TO USE:
The spiral binding coils have a straightforward and intuitive design that makes them exceedingly simple to use and enables even novices to produce booklets and presentations of industry-standard quality. To punch the holes, just place your papers in the punching slot, line them with the adjustable margins, and pull the handle.
WORKS WITH A WIDE VARIETY OF COILS:
You have the freedom to select the ideal size and colour for your project thanks to the extensive compatibility of this spiral coil binder for binding machines. Additionally, thanks to its lightweight, portable design, you can simply bring this machine with you wherever you go, ensuring that you always have access to the resources you need to produce papers of high quality.",Office Products,"This durable office binder features a sturdy handle and a sleek, ergonomic design for easy operation, ideal for quickly binding documents into neat, professional portfolios. Its compact build and reliable mechanism make it perfect for daily use in offices or home workspaces, handling standard paper sizes with precision.",0.00012225986659243567,0.18237082066869303,0.0972644376899696,0.6442515850067139,2
1557,1557,https://m.media-amazon.com/images/I/71+XWdoDdOL._AC_SL1500_.jpg,./images/0067092.jpg,Glenmal 100 Pcs Scented Pencils for Kids Scent HB Graphite Pencils with 100 Pcs Cartoon Pencil Toppers Silicone Eraser Gift for School Office Classroom Party Reward Supplies (Fruit),"Features:  Lovely gifts: These fruit pencils and pencil caps can also be applied as gifts for family members, friends, relatives, coworkers, neighbors, and other people you care about, so you can send them to show your love and concern, and to strengthen your relationships.  Easy to match: Considering the attractive and cute designs, bright and vibrant colors, the colorful pencils and animal pencil toppers are easy for you to match well with various occasions. In addition, they can keep harmonious with other gifts styles, which can bring refreshed feelings.  Specifications: Material Scented pencils: wood and graphite Animal pencil toppers: silicone Color: as shown in the pictures Size: Scented pencils: about 7 inches long  Animal pencil toppers: different shapes have different sizes, as shown in the pictures  Package includes: 100 x Scented pencils 100 x Pencil toppers  Notes: Manual measurement, please allow slight errors on size. The color may exist a slight difference due to different screen displays. Small and point items included, adults' supervision is needed when your little ones use them.",Office Products,"These colorful, character-themed pencils are perfect for kids and adults alike, featuring fun designs like unicorns, superheroes, and animals on the eraser ends. Made from durable plastic, they’re ideal for everyday writing, schoolwork, or as playful gifts. Each pencil includes a soft eraser and a smooth lead tip for comfortable use.",0.0006362188266252894,0.19555555555555557,0.12444444444444447,0.6086517572402954,2
1558,1558,https://m.media-amazon.com/images/I/71SRXCtuM0L._AC_SL1500_.jpg,./images/0066414.jpg,"Oxford Round Ring Binders, 0.5 Inch ONE-Touch Binders, View Binder Covers on 3 Sides, Xtralife Hinge, Non-Stick, PVC-Free, White, 12 PK (90793)","Oxford Round Ring Binder 12-packs give you lots of user-friendly features at a budget-friendly price. This ergonomic binder set is a smart upgrade from the bulk binders on your school supplies list. Single trigger ONE-TOUCH rings open and close with one simple motion. Whether you’re creating one binder for school or a set for the home office or work presentations, ONE-TOUCH binders make loading and reorganizing pages easy. Our 1/2"" Round Ring Binders hold up to 125 sheets each. A clear overlay on the front, back and spine allows you to personalize covers from all sides. The PVC-free, non-stick material resists ink and smudges. Switch out binder inserts any time without lifting ink from the page. Our covers and clear overlays remain pretty and toner-free for the life of your binder. Each Oxford binder has an XtraLife binder hinge that's reinforced to last. Our hinges resist tears and splits at the seams from normal daily use. Two clear interior binder pockets give you a neat place to tuck handouts, small papers or loose work. Back-mounted rings leave a plain spine without metal rivets. The perfect feature-loaded buy for office binders, school or homeschool supplies. Add binder dividers for total 3 ring binder mastery. 0.5"" Binder. White. 12-Pack.",Office Products,"These easy-open binders feature a sleek, one-touch design that lets you open and close them with a simple trigger mechanism, saving time and effort. Perfect for organizing documents, they offer a clean, professional look with sturdy construction ideal for daily office use.",0.0006693130543847141,0.1804511278195489,0.12030075187969926,0.6418166160583496,2
1559,1559,https://m.media-amazon.com/images/I/71ixeqa1tQL._AC_SL1500_.jpg,./images/0053873.jpg,"3D Printer Filament,Andplay White 1.75mm PLA Filament for 3D Printer,1 KG Filament(2.2lbs,1115ft),Dimensional Accuracy ±0.02 mm,Fit Most FDM 3D Printer,Vacuum Moisture-Proof Packaging(White 1-Pack)","Product Description
1. Product name: 3D printing Filament
2. Application: for 3D printer or 3d printing pen
3. Color: black
4. Material: Degradable recycled PLA material
5. Dimensions: Total filament weight 2.2 lbs (1 kg), length 1115 feet, width 1.75 mm, accuracy +/- 0.02 mm",Office Products,"This spool of white filament is ideal for 3D printing projects in offices or creative spaces, offering smooth extrusion and reliable performance for detailed models. Perfect for crafting decorative items, prototypes, or functional parts, it’s easy to handle and compatible with most standard 3D printers. The ghost-shaped print example showcases its suitability for fun, customizable designs.",0.010801653085734744,0.1523809523809524,0.11428571428571427,0.58219313621521,1
1560,1560,https://m.media-amazon.com/images/I/61rsVMzaRIL._AC_UL1001_.jpg,./images/0065527.jpg,Buttonsmith Holiday Custom Keychain Wristlet - Made in the USA,"THIS LANYARD IS DESIGNED TO MAKE YOU SMILE. You wear your lanyard more than any piece of clothing you own. It should make you smile. SOFT AND BEAUTIFUL: We design our lanyards with the softest, silkiest fabric we can find, and then we add a gorgeous design to make your every day a little brighter. MULTIPLE CONFIGURATIONS TO MEET YOUR NEED: We have basic lanyards, premium lanyards with buckles, breakaway lanyards and short wristlet lanyards to fit whatever need you might have.MADE IN USA and GUARANTEED:We are working to bring manufacturing back to the USA and guarantee our products for a full year. We want you to have peace of mind knowing you will love your product! Buttonsmith Inc. is a small American manufacturer based in Carnation, Washington, where the cows are contented. Originally founded as a school project by then-10-year-old Henry, we are now a unionized workplace employing more than a dozen people where we make beautiful environmentally-friendly products designed to bring a little joy to our customers' lives every day. If you are ever in Carnation, stop in and say hi!",Office Products,"This vibrant lime-green lanyard features a spooky spiderweb design with black spiders, perfect for adding a fun, thematic touch to your office or event gear. Made from durable fabric, it includes a sturdy metal clip for securely attaching keys, ID badges, or other essentials. Ideal for use in offices, classrooms, or themed parties where a playful aesthetic is desired.",0.0007180349961916641,0.13654618473895583,0.10441767068273092,0.5240863561630249,2
1561,1561,https://m.media-amazon.com/images/I/61uBQPpUXAL._AC_SL1080_.jpg,./images/0067988.jpg,HAOXU 4PCS Creative Chocolate Biscuit Memo Notebook Scented Mini Funny Pocet Notebook for School Office Students Stationery,"The chocolate biscuit Memo Notebooks are suitable to be the gifts for children and friends, with the realstic design, they will be surprised.
Package Included:
-2pcs biscuit memo books -2pcs chocolate memo books",Office Products,"These elegant chocolate-themed desk accessories offer a delightful touch of sweetness to any workspace, with smooth, rich textures and charming designs that make them perfect for office breaks or as thoughtful gifts. The compact, bite-sized pieces are ideal for sharing or enjoying individually, adding a moment of indulgence to your daily routine.",0.005512554695624458,0.20689655172413793,0.09195402298850573,0.5248502492904663,2
1562,1562,https://m.media-amazon.com/images/I/61LwcS+mzPL._AC_SL1200_.jpg,./images/0038600.jpg,"Corot 168pcs Alcohol Markers Set, Dual Tip Office Markers, Artist Drawing Bullet and Chisel Art Marker Set for Coloring,Marking Out, Calligraphy, Carpentry, Design, DIY Craft.",168BSM Markers,Office Products,"A neatly organized set of colorful markers, perfect for creative projects, sits snugly in a clear, durable storage case with a black trim. Ideal for artists, students, or professionals, this compact and portable kit keeps all markers easily accessible while protecting their tips and colors. The transparent design allows for quick color selection and efficient use in offices, classrooms, or personal workspaces.",0.0,0.03125,0.03125,0.345905601978302,3
