,Unnamed: 0,image,local_image,title,description,main_category,pred_title,bleu,rouge1,rougeL,textsim,llm_judge
1969,1970,https://m.media-amazon.com/images/I/81dK0H3sskL._AC_SL1500_.jpg,./images/0041109.jpg,24 Sets Basketball Hoop Snack Cups Basketball Party Paper Cups 8oz Basketball Disposable Dessert Bowls Basketball Party Supplies for Kids Basketball Sports Themed Party Decorations,"Features:  Lightweight and portable: Our basketball hoop snack cups are lightweight and easy to carry, will not bring much burden on you. Besides, they are also easy to store without occupying much space.  Warm gift: These basketball decorations can be applied as exquisite gifts for family, relatives, neighbors, mates and more, who are going to hold a party, making them delighted and enjoyable at the party.  Specifications: Material: thick paper Color: as shown in the pictures Size: Cup: about 3.74 x 3.15 x 2.17 inches/ 9.5 x 8 x 5.5 cm Card: about 3.51 x 3.73 inches/ 8.93 x 9.49 cm  Package includes: 24 Sets of basketball snack cups  Notes: Manual measurement, please allow slight errors on size. The color may exist a slight difference due to different screen displays.",Toys & Games,"""Lightweight Basketball Snack Cups - Portable and Easy to Store""",0.011021252611669424,0.1764705882352941,0.1764705882352941,0.6080423593521118,1
1970,1971,https://m.media-amazon.com/images/I/81NvA4NLqWL._AC_SL1500_.jpg,./images/0054494.jpg,Irenare 50 Pack Butterfly Birthday Party Supplies Butterfly Theme Party Disposable Paper Food Trays Butterfly Popcorn Nacho Hot Dog Food Boats for Butterfly Girl Party and Party Decorations (Pink),"Features: These butterfly birthday party paper food trays adopt buckle design easy to assemble yourself with attractive butterfly theme design, they are ideal floral butterfly party decorations. These can bring a strong and cheerful vibe to the party. These disposable butterfly food boats which can save you from the hassle of washing at the party. You can enjoy more time with your families and friends.  Specifications: Material: paper Color: as shown in the pictures  Size: 4.8 x 3.35 x 2.4 inches/ 12.2 x 8.5 x 6.1 cm  Package includes: 50 x Pink butterfly food boats  Notes: Manual measurement, please allow slight errors on size. The color may exist a slight difference due to different screen displays.",Toys & Games,Butterfly Party Food Trays,0.0003900512513315205,0.2424242424242424,0.2424242424242424,0.7049293518066406,3
1971,1972,https://m.media-amazon.com/images/I/71zAwXqF7OL._AC_SL1500_.jpg,./images/0009749.jpg,Sotiff 3 Pcs Giant Foam Finger 18 Inch Number 1 DIY Blank Foam Hand Cheerleading Foam Fingers for Sports Cheer School Spirit Craft Foam Hands Team Finger Foam Hand Pom Pom for Events Games,"Features:  Interesting gift choice: The foam fan finger is reliable and interesting, and can be applied as a thoughtful gift for your friend and family members who are interested in sports, and they will be happy and surprised to receive this gift.  Lightweight and portable: The giant foam finger is lightweight and portable, you can put it on for a long time without feeling uncomfortable, and you can enjoy the sports events with your loved ones.  Specifications: Main material: EVA foam Main color: yellow Size: about 18 x 9 inches/ 46 x 23 cm, and about 0.31 inches/ 0.8 cm thick  Package includes: 3 x Number 1 foam hand  Notes: Manual measurement, please allow slight errors on size. The color may exist a slight difference due to different screen displays.",Toys & Games,Giant Foam Finger,1.829322826830639e-05,0.1621621621621622,0.1621621621621622,0.6661911606788635,4
1972,1973,https://m.media-amazon.com/images/I/51aVU9WmPIL._AC_.jpg,./images/0041859.jpg,"CYGURT Magic Ball Toys Magic Ball UFO Magic Ball, Portable Light Up Flying Toys Creative UFO Stampede Magic Ball, Kids Toys Outdoor Sports Kids Gifts","⚽How to play: The flying saucer magic ball drum passes the pumpkin disc ball, the ball is passed quickly between partners, the deformation time of the ball is uncertain, when the ball bounces and deforms, holding the ball inside is a little genius in your hands ⚽ Two teams can throw balls to each other, but only in the form of flying saucers. ⚽ How to play 3: Carry it with you A brand new stepping method! ! ! Step on it for 5-15 seconds. When the front foot is lightly stepped on, the disc ball will only bounce on one foot, and will not stand or straddle the whole person ⚽ Color: Green, Red, Blue, Pink, Purple ⚽Football, play with the kids. ⚽ Product size: 23cm ⚽Applications: parties, festivals, outdoors. New Outdoor Entertainment Toys ⚽ being thrown into balloons, pushing each other, enjoying the future, ⚽ Rotational molding was an absolute success. I love the functionality of outdoor toys.",Toys & Games,Flying Saucer Magic Ball Drum,0.0023030696624695163,0.19999999999999998,0.19999999999999998,0.5042743682861328,1
1973,1974,https://m.media-amazon.com/images/I/61Ng15r4r8L._AC_UL1500_.jpg,./images/0075216.jpg,Adult Unisex Onesie Pajamas Christmas Halloween Jumpsuit Cosplay Costume,"Product description:Adult One Piece Pajamas Cute animal onesie pajamas, full of fun and whimsical design, let you stand out from the crowd. Fluffy, Lightweight, soft, breathable material will keep you warm in cold weather. Relaxed and comfortable, not limiting your movements, can be free to sleep, dance or play.Perfect service:To our company,Customer shopping experience is formost,so your order will be guaranteed,if you don't satisfy with the product you purchase,just sending back for refund.",Toys & Games,Adult One Piece Pajamas,0.027373894309204495,0.30769230769230765,0.30769230769230765,0.6632143259048462,2
1974,1975,https://m.media-amazon.com/images/I/81ZxilNk2bL._AC_SL1500_.jpg,./images/0055446.jpg,"INTURN Cat Furniture Tent for Indoor and Outdoor Playpen Portable Cat Tunnels, Outdoor Kennel (Hexagon + Tunnel)",Pet Playground,Toys & Games,"""Fun and Safe Pet Playground""",0.004874139244068762,0.09523809523809523,0.09523809523809523,0.4153797924518585,1
1975,1976,https://m.media-amazon.com/images/I/711QulIIh5L._AC_SL1500_.jpg,./images/0041321.jpg,Electric Gel Ball Blaster with 40000+ Water Beads and Goggles for Adults Kids,Electric Gel Ball Toy,Toys & Games,"""Electric Gel Ball Toy""",0.017907794590318507,0.3529411764705882,0.3529411764705882,0.6084115505218506,2
1976,1977,https://m.media-amazon.com/images/I/81vSmEeAn7L._AC_SL1500_.jpg,./images/0041277.jpg,"X-Shot Water Fast-Fill Skins Nano (4 Pack) by ZURU Refresh Watergun, XShot Water Toys, 4 Blasters Total, Fills with Water in just 1 Second! (Hydra, Waves, White Flame, Emerald Flame)","Make Summer your own with the New X-Shot Water Fast Fill Skins range! This pack comes with 4 Blasters to share the fun with everyone for the biggest water battles ever! X-Shot Nano Fast-Fill allows you to refill your blaster in just 1 second and get back to the water blaster action long before your opponents. Just dunk, fill and close with rapid sealing technology. Don’t let the Nano Fast Fill’s size fool you! Small but powerful, it shoots up to 30 feet /9 meters with its 100mL/3.3 fl. Oz. water capacity tank!",Toys & Games,X-Shot Water Fast Fill Skins,0.000847251980408188,0.3157894736842105,0.3157894736842105,0.691326379776001,2
1977,1978,https://m.media-amazon.com/images/I/71vwFFrnh9L._AC_SL1500_.jpg,./images/0042020.jpg,MTG Life Counter for Commander (Blue),"Upgrade your EDH experience with the ultimate accessory: the Cool Command Zone Tray. This tray boasts an integrated life counter, commander cast tracker, and commander damage trackers for up to three opponents, all made from high-quality acrylic material. Assembly is a breeze with detailed instructions included, and the tray features a sturdy design that can accommodate both sleeved and non-sleeved standard size cards. Please note that it does not fit ""top-loader"" hard plastic style protectors or over-sized commander cards from ""pre-con"" commander decks. Other features include three damage dials to track commander damage dealt to your opponents, and the option to choose between a ""Commander Anthology"" or ""Archenemy"" life spinner. Show up to the table with something unique, fun, and practical.",Toys & Games,Cool Command Zone Tray,0.0,0.2,0.2,0.37128153443336487,1
1978,1979,https://m.media-amazon.com/images/I/61PdlugzxUL._AC_SL1500_.jpg,./images/0041206.jpg,"HONEY JOY Climbing Dome with Slide, 8FT Jungle Gym Monkey Bar for Backyard, Outdoor Climbing Toys for Toddlers Playground Equipment, Geometric Dome Climber for Kids Age 3-8, Gift for Boys Girls","Description:
Give this 8 FT dome climber with swing as a surprise to your children. Made of rustproof metal tubes, this climbing dome is sturdy and durable with a long service life that will stay with your child for many years. Robust metal construction is quite stable with a total weight capacity of 400 lbs to ensure kids' safe climbing. This climbing dome with swing will create a fun playground where your children can climb, crawl, slide and more. Through physical activity, your child can improve motor skills, develop cooperation, social skills and self-confidence. It is a great birthday or holiday gift for your children, allowing them to enjoy a happy childhood.
Features:
Including a dome climber and a slide, bringing endless fun for kids
Rustproof metal construction is robust and weather-resistant
Spray coating steel frame is waterproof and easy to clean
Easy-to-grip climbing bars and smooth edges for safe climbing
Improve kids’ motor skills, social interaction, balance and more
Widely used in home, kindergarten and kids’ playground
Accommodates up to 3 kids at a time, total load capacity is 400 lbs
Ideal playing option for kids from 3 to 8 years old
Easy to set up with the detailed instruction provided
ASTM-approved and CPSIA Certified for more security
Specifications:
Material: Metal, EVA
Overall Dimensions: 8’ x 6’ x 3’/241.5 cm x 183 cm x 91.5 cm (L x W x H)
Suitable Age: 3-8 Years Old
Load Capacity of the Platform: 110 lbs/ 50 kg
Load Capacity of the Slide: 110 lbs/50 kg
Load Capacity of the Dome Climber: 400 lbs/181.5 kg
Net Weight: 51 lbs/23 kg
Package includes:
1 x Dome Climber
1 x Slide
1 x Instruction",Toys & Games,"""8 FT Dome Climber with Slide - Fun Playground for Kids""",0.008136448407358887,0.38095238095238093,0.2857142857142857,0.6407654285430908,2
1979,1980,https://m.media-amazon.com/images/I/61JuubmBE6L._AC_SL1500_.jpg,./images/0042031.jpg,E-flite RC Airplane UMX Air Tractor Bind-N-Fly Basic Transmitter Battery and Charger Not Included with AS3X and Safe Select EFLU16450 Airplanes B&F Electric,"Texas-based Air Tractor was founded in 1978 and is a leading manufacturer of aircraft built for agricultural, firefighting, and other utility applications. Air Tractor aircraft can be found hard at work over fields and forests in more than 30 countries worldwide. Factory-finished in the familiar, high-visibility yellow and blue trim scheme with molded-in panel lines, rivets and more, the E-flite® UMX™ Air Tractor offers a superb scale appearance you'll be proud to show off everywhere you go. It features exclusive Spektrum™ AS3X® and SAFE® Select technologies, making it a perfect scale low-wing model for intermediate to experienced RC pilots. It's also equipped with functional features including LED navigation and landing lights, flaps, and oversized tires, plus it's capable yet easy to fly making it an ideal choice for your first — or next — scale or low-wing airplane.",Toys & Games,E-flite® UMX™ Air Tractor,0.001469961294303357,0.3125,0.3125,0.4854939579963684,3
1980,1981,https://m.media-amazon.com/images/I/91Cpqy2AKAL._AC_SL1500_.jpg,./images/0041400.jpg,Telling Hobbies Chimney Rock Puzzle (Ruby Mountains) Beautiful Outdoor Picture Untouched Photo Taken While Hiking 252 Pieces,"Assembling puzzles is the perfect family bonding activity. Treat yourself to a unique puzzle and gather your loved ones for an evening filled with joy and teamwork. Pressed paper chipboard with adhesive, 0.06″ (1.53 mm) thick 252 pcs puzzle size: 10.62″ × 13.62″ (27 × 34.6 cm) 520 pcs puzzle size: 15.74″ × 19.74″ (40 × 50.1 cm) Digitally printed Semi-gloss finish Vibrant colors Can be used as wall decor Blank product components sourced from the US Warning: Choking hazard—small parts. Not for children under 3 years. Important: This product is available in US only. If your shipping address is outside this region, please choose a different product.  This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!",Toys & Games,"""Family Bonding Puzzle Set""",0.003115230049407175,0.09523809523809523,0.09523809523809523,0.13568115234375,1
1981,1982,https://m.media-amazon.com/images/I/515vlpbcRFL._AC_UL1001_.jpg,./images/0096333.jpg,"It's My Birthday Button Baby Kids Boy Girls Happy Birthday Badge Pins,Women or Men Birthday Badges Party Decorations Favors Supplies (Blue-White)","Happy Birthday to you with our birthday button! Get the attention you deserve! Because today you are the protagonist of the world, the focus of the audience!  Our birthday buttons are suitable for children and adults. No matter you are an elegant queen, a lively and lovely princess or a mighty and wise king, our buttons will let you give guests a bright and amazing feeling!  Our buttons are bright, colorful, durable, made entirely by hand for shirts, suits, skirts, and evening gowns!  Have fun on this beautiful day and enjoy all the attention!  We are committed to making every customer satisfied! You're a part of that, because that's our goal. Hope you like our products! But if you are not satisfied for any reason, please contact us and we promise improvement or a 100% refund.  Immediately press the ""Add to Cart"" button and start your happy birthday journey! Happy birthday to you!",Toys & Games,Happy Birthday Button,0.000783850263336577,0.2222222222222222,0.14814814814814814,0.6460874080657959,2
1982,1983,https://m.media-amazon.com/images/I/81n5PgePVYL._AC_SL1500_.jpg,./images/0041919.jpg,Pasimy 232 Pcs Sports Party Favors for Kids Sports Pencils Sports Ball Erasers Sports Stickers Party Favor Bags Bookmarks Ruler Mini Notepad Pencil Sharpeners for Stationery Prizes (Sports),"Features: The sports ball bookmarks also can be applied as rulers to use, providing a lot practical usage for you. The sports paper bags are equipped with handles, which are convenient to carry, with nice capacity, suitable to store the party favors.  Specifications: Color: as shown in the pictures Size: as shown in the pictures  Package includes: 232 x Sports party favors  Notes: Manual measurement, please allow slight errors on size. The color may exist a slight difference due to different screen displays.",Toys & Games,Sports Ball Bookmarks and Party Favor Bags,0.010711859286586708,0.34285714285714286,0.2857142857142857,0.6550989747047424,2
1983,1984,https://m.media-amazon.com/images/I/71v7PcpdQXL._AC_SL1500_.jpg,./images/0055348.jpg,"Folded Cat Tunnel for Indoor, Collapsible Pet Interactive Toy, Self-Happy Cat Toys, S-Type Cat Tunnel Toys for Puppy Kitten Accessories Home, Portable Feather Toy Tent for Rabbits and Cats",Cat Tunnel,Toys & Games,"""Cat Tunnel""",0.0,0.12121212121212122,0.12121212121212122,0.5268212556838989,2
1984,1985,https://m.media-amazon.com/images/I/711Sl2bCm5L._AC_SL1500_.jpg,./images/0041125.jpg,"Dolanus Ankle Skip Ball for Kids - Foldable Skip It with Colorful Flash Wheel, Indoor Outdoor Game, Gift Toys for Kids Boys & Girls Age 6 7 8 9 10 Years Old",Dolanus Ankle Skip Ball for Kids - Gift for Boys & Girls Age 5 6 7 8 9 10 Years Old,Toys & Games,Ankle Skip Ball for Kids,0.004516580942612666,0.2857142857142857,0.2857142857142857,0.7740077376365662,3
1985,1986,https://m.media-amazon.com/images/I/71CIIKPfLUL._AC_UL1500_.jpg,./images/0041360.jpg,Rubie's unisex-child Opaque,"Rubie's Costume Company has designed quality costume and fun clothing for decades. Trusted to be the leader of cosplay, Halloween, and general decor items, Rubie's does not sacrifice quality for price. Expect the highest in costume design and material with Rubie's.",Toys & Games,Rubie's Costume Company,0.11362193664674995,0.4444444444444445,0.4444444444444445,0.49840444326400757,2
1986,1987,https://m.media-amazon.com/images/I/71Qtc3-oegL._AC_SL1500_.jpg,./images/0041269.jpg,"Kids Harmonica Party Favors, 12Pcs Harmonicas for Kids Musical Instrument Toy Gift, 16 Holes Toddlers Harmonica, Kids Party Favors Goodie Bags Stuffers, Birthday Party Favors for Kids","Kids Harmonica Party Favors, 12Pcs Harmonicas For Kids Musical Instrument Toy Gift, 16 Holes Toddlers Harmonica, Kids Party Favors Goodie Bags Stuffers, Birthday Party Favors For Kids BETTER THAN CANDY! GREAT FOR PARTY FAVORS & GOODIE BAGS - Our Kids Harmonica for toddlers is the perfect gift for classmates, birthday parties, stocking stuffers, Christmas party favors, goodie bag fillers, and much much more. Parents will thank you too for this unique party favor instead of candy in their kids goodie bags and party favor bags. NOT JUST A TOY. A LEARNING TOY! - Nurturing children's interest in music. Let them feel the musical scale changes and stimulate children's musical talent. These essential brain boosting activities help kids learn while they are having fun so that each kids can become little musicians! Each harmonica for kids measures 5.1"" x 1.1"" and individually packaged. GUARANTEES - This toy harmonica is Non-professional. But its voice is sweet and pure. We offer a 100% satisfaction guarantee. If you are not satisfied with our product, please contact us for a FULL REFUND without return. harmonica for kids kids harmonica toddler harmonica christmas party favors for kids party favors for kids 8-12 party favors for kids 4-8 kids party favors kids christmas party favors party favors for kids christmas kids party favors party favors for kids 3-5 goodie bags for kids birthday party party favors for kids goodie bags kids party favors goodie bags stuffers christmas party games for kids holiday party favors for kids",Toys & Games,Kids Harmonica Party Favors,0.0015050441157977309,0.25806451612903225,0.25806451612903225,0.776105523109436,4
1987,1988,https://m.media-amazon.com/images/I/91C+6fzQ5uL._AC_SL1500_.jpg,./images/0042198.jpg,"Fashion Angels Fast Food Sticker Stackers - STEAM 3D Modeling Foam Sticker Craft Kit - Kids Play Kitchen Food Set, Fast Food Pretend Food - Ages 6 and Up.",Fashion Angels Fast Food Sticker Stackers - STEAM 3D Modeling Craft Set - Ages 6 and Up.,Toys & Games,Fashion Angels Sticker Stackers,0.0004638517232991588,0.2666666666666667,0.2666666666666667,0.637888491153717,2
1988,1989,https://m.media-amazon.com/images/I/31UMeGwxWFL._AC_.jpg,./images/0091211.jpg,amscan womens Opaque,"Create a one-of-a-kind outfit with Plus Size Green Tights! These seamless, semi-opaque green stockings are made of a soft nylon-spandex blend for comfort. One size Plus Size Green Tights fit most women's plus sizes.",Toys & Games,One Size Plus Size Green Tights,0.0,0.0,0.0,0.14824089407920837,1
1989,1990,https://m.media-amazon.com/images/I/81nh89stMaL._AC_SL1500_.jpg,./images/0041338.jpg,"HIPVVILD Beach Pool Party Decorations Tableware - Summer Beach Party Decorations Dinnerware For Birthday & Baby Shower, Paper Plate, Napkin, Tablecloth, Fork, Beach Pool Party Supplies | Serve 24","Summer Beach Theme Pool Plates And Napkins Party Supplies Tableware For Birthday And Baby Shower Includes：
24 Pcsx Disposable Forks 24 Pcs x 9'' Pool Dinner Plates 24 Pcs x 7'' Beach Dessert Plates 24 Pcs x Pool Party Napkins  2 Pcs x Beach Theme Tablecloth This all-in-one Summer beach pool-themed dinnerware set is an excellent purchase of pool decorations for a birthday party",Toys & Games,"""Summer Beach Party Pool Plates & Napkins Set""",0.005060164813798006,0.36363636363636365,0.30303030303030304,0.7836258411407471,2
1990,1991,https://m.media-amazon.com/images/I/61q0R8HgkyL._AC_SL1002_.jpg,./images/0041745.jpg,10Pcs Mini Luminous Resin Ducks Glow in The Dark Miniature Ornament Tiny Ducks For DIY Garden Dollhouse Duck Accessories,"If these accessories are soaked enough sunlight during the day, they will light your pathway or your immediate area with the luminous material when the sun goes down and it gets dark. After it is exposed to strong light of a torchlight, it will become brighter.Color:randomSize:as shownMaterial:resinPackage included:10pcs",Toys & Games,"""Luminous Resin Pathway Accessories""",0.0018894825370235533,0.2608695652173913,0.2608695652173913,0.4089180827140808,1
1991,1992,https://m.media-amazon.com/images/I/81w3xJUwqsL._AC_SL1500_.jpg,./images/0040995.jpg,X-Shot Water Fast-Fill Skins Pump Action Water Blaster Blue Water Camo by ZURU XShot Watergun (Fills with Water in just 1 Second!),"Make Summer your own with the New X-Shot Water Fast Fill Skins range! X-Shot Fast-Fill Pump Action allows you to refill your blaster in 1 second and get back to the water blasting action long before your opponents. Just dunk, fill and close with rapid sealing technology. It shoots up to 30 feet/ 9 meters with its 700ml / 24 Fl OZ. water capacity tank!. Up Your Game!",Toys & Games,"""X-Shot Water Fast Fill Skins: Revolutionize Your Summer Blaster Experience!""",0.007559559445663099,0.4,0.4,0.6763378381729126,2
1992,1993,https://m.media-amazon.com/images/I/61-ECXW8urL._AC_SL1500_.jpg,./images/0093825.jpg,Katelyn Wednesday Addams The Thing Hand Family Decorations Wednesday Addams Decor Hand by Addams Family Scary Props Gift,"【About our Hand】:
Wednesday Addams Family Realistic Thing Hand Handmade 3D Printing From Wednesday Addams Family. Addams Hand Props, Action Figure Hand Gothic Addams Family Figurine Latex Hand Model Funny Cosplay Photo Props
【Size】:
4.72 Inch Height.",Toys & Games,Addams Family Realistic Hand 3D Printing,0.012930512089935809,0.25,0.25,0.4286690950393677,2
1993,1994,https://m.media-amazon.com/images/I/51XBt1Y0O-L._AC_UL1200_.jpg,./images/0041363.jpg,amscan Women's Socks,These rocking black socks are the best accessories to keep your legs warm and the best way to rock neon stripes on your neon themed party. Grab a pair of these brilliant leg covers and put on those fab dancing shoes so you can dance the night away.,Toys & Games,"""Neon Striped Leg Covers for a Fabulous Party""",0.0,0.0,0.0,0.2844458520412445,1
1994,1995,https://m.media-amazon.com/images/I/61K+XcHiCOL._SL1500_.jpg,./images/0052248.jpg,"Motion Plus Compatible with Wii Games, Wii Controller, Shooting Games - Set of 2","Motion Plus Compatible with Wii Games, Wii Controller, Shooting Games - Set of 2",Video Games,Motion Plus Shooting Games Bundle,0.026561164883435597,0.4444444444444444,0.4444444444444444,0.7582932710647583,3
1995,1996,https://m.media-amazon.com/images/I/61c08F4BorL._SL1275_.jpg,./images/0052194.jpg,"Super Retro Game Console Classic Mini HDMI System with Built in 821 Old School Video Games, Super Classic Edition System, Plug and Play","【Notes】1.Some games are NOT in English, 2.The game progress cannot be saved, but you can pause the games by START. 3. To change to another game, press RESET on the front panel. Troubleshooting method of product not working: 1.Check whether the power is normal and whether the socket itself is powered on (whether the device indicator is on). 2.Check whether the data cable and power cable are loose.3.Check whether the device has an HDMI jack.4. Check whether the TF card is properly inserted",Video Games,Notes,0.0,0.0,0.0,0.014531921595335007,0
1996,1997,https://m.media-amazon.com/images/I/71Fcj+zc3VL._SL1500_.jpg,./images/0052117.jpg,Metroid Prime Remastered Standard - Nintendo Switch [Digital Code],"Get behind the visor of intergalactic bounty hunter Samus Aran in her critically-acclaimed first-person adventure Step into the boots of Samus Aran as you navigate the winding paths and interconnected environments of an alluring-yet-dangerous alien planet. Use powers like the iconic Morph Ball and Grapple Beam to revisit hard-to-reach areas and find a path forward. With revamped graphics, sound, unlockable art, and updated control schemes, Samus’ 3D platforming debut has reached greater heights. Calm and capable, Samus takes on this solo mission…but she is far from alone.Explore the alien environments and eerie isolation of planet Tallon IV
Journey through the diverse biomes of planet Tallon IV as you uncover the Space Pirates’ sinister experiments and gather information about the toxic substance that left the planet in ruin. Blast forward to your next objective or take time to stop and scan your surroundings and delve into the creatures and culture of Tallon IV. From the quiet stillness of the snowy Phendrana Drifts to the magma geysers of Magmoor Caverns, this alien planet introduces beautifully harsh landscapes and labyrinths.Upgrade your arsenal to take on extraterrestrial terrorsUse Samus’ Arm Cannon and go head-to-head against otherworldly creatures, bolstered Space Pirates, and Ridley, revived with cybernetic and genetic enhancements. Backtrack through areas and pay close attention to your environment to solve puzzles and get more upgrades. You’ll need the help of abilities like the Ice Beam, Missiles, and several visors to dispatch the alien threats lurking on Tallon IV. 1. Become intergalactic bounty hunter Samus Aran and explore an alien planet in this critically-acclaimed first-person adventure 2. Use and upgrade abilities like the Morph Ball, Missiles, and an array of beams to survive the harsh environments and lethal creatures of the planet Tallon IV 3. Gain abilities and revisit areas to uncover the different routes and secrets hiding in a beautiful-yet-threatening interconnected world 4. Scan your surroundings to gather information about the planet’s history and the creatures that call it home or to reveal enemies’ weak points 5. Choose from multiple control options and experience revamped graphics, sound, and unlockable art in this remastered classic
Nintendo Play
account required to download and install.",Video Games,Samus Aran: Intergalactic Bounty Hunter,0.0,0.0,0.0,0.05980629101395607,1
1997,1998,https://m.media-amazon.com/images/I/918s4fZHiSL._SL1500_.jpg,./images/0052162.jpg,Minecraft Legends Deluxe Edition - Nintendo Switch,"Unite the Overworld
Raise your banner high and inspire your allies! Plan your strategy to defeat the ravenous piglins and save the Overworld in the Deluxe Edition, featuring six additional skins.
Raise your banner high with six additional skins in the Deluxe Edition!
The piglins are threatening to consume the Overworld. Are you the hero this gentle land needs? Explore lush biomes to make alliances with new friends and familiar mobs, then face the piglins in epic battles. But be warned – they always fight back.",Video Games,Unite the Overworld Deluxe Edition,0.07616306180370792,0.3636363636363636,0.3636363636363636,0.3710445165634155,1
1998,1999,https://m.media-amazon.com/images/I/81L2zCcd15L._SL1500_.jpg,./images/0052484.jpg,STARWARS: Tales from the Galaxy’s Edge - Enhanced Edition PlayStation 5,Continue your adventure in the cantina by unlocking three of Seezelslak’s legendary Tales: become a Jedi in the “Temple of Darkness”; train with your padawan in “The Sacred Garden”; or even take on a bounty as assassin droid IG-88 in “The Bounty of Boggs Triff”. EMBARK ON YOUR OWN STAR WARS ADVENTURE,Video Games,"""Embark on Your Own Star Wars Adventure: Unlock Tales of the Cantina""",0.020255986027125642,0.17391304347826086,0.17391304347826086,0.49764484167099,2
1999,2000,https://m.media-amazon.com/images/I/71cwj1-iyZL._SL1400_.jpg,./images/0052250.jpg,Monster Hunter Rise: Standard Edition - Xbox & Windows 10 [Digital Code],"Rise to the challenge and join the hunt! In Monster Hunter Rise, the latest installment in the award-winning and top-selling Monster Hunter series, you’ll become a hunter, explore brand new maps and use a variety of weapons to take down fearsome monsters as part of an all-new storyline. Ferocious monsters with unique ecologies Hunt down a plethora of monsters with distinct behaviors and deadly ferocity. From classic returning monsters to all-new creatures inspired by Japanese folklore, including the flagship wyvern Magnamalo, you’ll need to think on your feet and master their unique tendencies if you hope to reap any of the rewards! Choose your weapon and show your skills Wield 14 different weapon types that offer unique gameplay styles, both up-close and from long range. Charge up and hit hard with the devastating Great Sword; dispatch monsters in style using the elegant Long Sword; become a deadly maelstrom of blades with the speedy Dual Blades; charge forth with the punishing Lance; or take aim from a distance with the Bow and Bowguns. These are just a few of the weapon types available in the game, meaning you’re sure to find the play style that suits you best. Hunt, gather and craft your way to the top of the food chain Each monster you hunt will provide materials that allow you to craft new weapons and armor and upgrade your existing gear. Go back out on the field and hunt even fiercer monsters and earn even better rewards! You can change your weapon at any of the Equipment Boxes any time, so the possibilities are limitless! Hunt solo or team up to take monsters down The Hunter Hub offers multiplayer quests where up to four players can team up to take on targets together. Difficulty scaling ensures that whether you go solo or hit the hunt as a full four-person squad, it’s always a fair fight. Enjoy an exciting new storyline set in Kamura Village This serene locale is inhabited by a colorful cast of villagers who have long lived in fear of the Rampage - a catastrophic event where countless monsters attack the village all at once. 50 years after the last Rampage, you must work together with the villagers to face this trial. Experience new hunting actions with the Wirebug. Wirebugs are an integral part of your hunter’s toolkit. The special silk they shoot out can be used to zip up walls and across maps and can even be used to pull off special attacks unique to each of the 14 weapon types in the game. Buddies are here to help The Palico Felyne friends you already know and love from previous Monster Hunter adventures are joined by the brand new Palamute Canyne companions! Wreak havoc by controlling monsters Control raging monsters using Wyvern Riding and dish out massive damage to your targets! Fend off hordes of monsters in The Rampage Protect Kamura Village from hordes of monsters in an all-new quest type! Prepare for monster hunting on a scale like never before!
Xbox Live
account required to download and install.",Video Games,Monster Hunter Rise: Rise to the Challenge,0.08003089005192225,0.3529411764705882,0.3529411764705882,0.6313927173614502,1
2000,2001,https://m.media-amazon.com/images/I/61bhgjz2OrL._SL1500_.jpg,./images/0052284.jpg,Hyperkin Xenon Wired Controller (Black) For Xbox Series X|S/Xbox One/Windows 10|11,"Hyperkin has recreated the Xbox 360 Controller as an officially Xbox-licensed controller, compatible with Xbox Series X|S, Xbox One, and Windows 10|11 PCs. The Xenon features precision analog triggers, a share button for Xbox Series X|S, vibration feedback for realistic experiences, a 3.5mm headset jack, and a detachable 10 ft. Type-C cable. The Xenon takes you back to 2005, when you and your buds spent nights filled with fun, competition, and bonds that last to this day. You've come full circle.",Video Games,Xenon Xbox 360 Controller,0.01837435741392463,0.31578947368421056,0.2105263157894737,0.6852238178253174,1
2001,2002,https://m.media-amazon.com/images/I/81I+UvHwlSL._SL1500_.jpg,./images/0052531.jpg,Garden Simulator - Nintendo Switch,"The love of gardening is a seed once sown that never dies. Fresh vegetables, healthy fruits and beautiful flowers - now you have the chance to take care of your own allotment and harvest the crops. Boredom at home is a thing of the past - today you’ll enjoy nature. Cultivate your own virtual garden, take care of the plants, then harvest and sell them. With Garden Simulator you’ll get your own patch of land, place decorational elements, and nurture the plants, before you harvest them. The richer your yield, the more you can sell and the more money you can spend to enhance your piece of paradise. With countless unlockable features and additional content, your green thumb will be challenged to the max!",Video Games,"Garden Simulator: Cultivate, Harvest, and Sell Your Own Virtual Garden",0.021105340631872645,0.28571428571428575,0.28571428571428575,0.6263697147369385,4
